BOM533393,TCI DEVELOPERS LTD.,<option value=',>,</option>,<option value='BOM533393|TCI DEVELOPERS LTD.'>TCI DEVELOPERS LTD.</option>
BOM540212,TCI Express Ltd,<option value=',>,</option>,<option value='BOM540212|TCI Express Ltd'>TCI Express Ltd</option>
BOM501242,TCI FINANCE LTD.,<option value=',>,</option>,<option value='BOM501242|TCI FINANCE LTD.'>TCI FINANCE LTD.</option>
BOM532262,TCI INDUSTRIES LTD.,<option value=',>,</option>,<option value='BOM532262|TCI INDUSTRIES LTD.'>TCI INDUSTRIES LTD.</option>
BOM524156,TCM LTD.,<option value=',>,</option>,<option value='BOM524156|TCM LTD.'>TCM LTD.</option>
BOM523301,TCPL PACKAGING LTD.-$,<option value=',>,</option>,<option value='BOM523301|TCPL PACKAGING LTD.-$'>TCPL PACKAGING LTD.-$</option>
BOM512011,TEA TIME LTD.,<option value=',>,</option>,<option value='BOM512011|TEA TIME LTD.'>TEA TIME LTD.</option>
BOM539658,TeamLease Services Ltd,<option value=',>,</option>,<option value='BOM539658|TeamLease Services Ltd'>TeamLease Services Ltd</option>
BOM532755,TECH MAHINDRA LTD.,<option value=',>,</option>,<option value='BOM532755|TECH MAHINDRA LTD.'>TECH MAHINDRA LTD.</option>
BOM526576,TECHINDIA NIRMAN LIMITED,<option value=',>,</option>,<option value='BOM526576|TECHINDIA NIRMAN LIMITED'>TECHINDIA NIRMAN LIMITED</option>
BOM533281,TECHNO ELECTRIC AND ENGINEERING CO. LTD.,<option value=',>,</option>,<option value='BOM533281|TECHNO ELECTRIC AND ENGINEERING CO. LTD.'>TECHNO ELECTRIC AND ENGINEERING CO. LTD.</option>
BOM532804,TECHNOCRAFT INDUSTRIES (INDIA) LTD.,<option value=',>,</option>,<option value='BOM532804|TECHNOCRAFT INDUSTRIES (INDIA) LTD.'>TECHNOCRAFT INDUSTRIES (INDIA) LTD.</option>
BOM533216,TECHNOFAB ENGINEERING LIMITED,<option value=',>,</option>,<option value='BOM533216|TECHNOFAB ENGINEERING LIMITED'>TECHNOFAB ENGINEERING LIMITED</option>
BOM509917,TECHNOJET CONSULTANTS LTD.,<option value=',>,</option>,<option value='BOM509917|TECHNOJET CONSULTANTS LTD.'>TECHNOJET CONSULTANTS LTD.</option>
BOM524204,TEESTA AGRO INDUSTRIES LTD.,<option value=',>,</option>,<option value='BOM524204|TEESTA AGRO INDUSTRIES LTD.'>TEESTA AGRO INDUSTRIES LTD.</option>
BOM540595,Tejas Networks Ltd,<option value=',>,</option>,<option value='BOM540595|Tejas Networks Ltd'>Tejas Networks Ltd</option>
BOM539428,Tejnaksh Healthcare Ltd,<option value=',>,</option>,<option value='BOM539428|Tejnaksh Healthcare Ltd'>Tejnaksh Healthcare Ltd</option>
BOM530595,TELECANOR GLOBAL LTD.,<option value=',>,</option>,<option value='BOM530595|TELECANOR GLOBAL LTD.'>TELECANOR GLOBAL LTD.</option>
BOM537119,Tentiwala Metal Products Ltd,<option value=',>,</option>,<option value='BOM537119|Tentiwala Metal Products Ltd'>Tentiwala Metal Products Ltd</option>
BOM533982,TERA SOFTWARE LTD.,<option value=',>,</option>,<option value='BOM533982|TERA SOFTWARE LTD.'>TERA SOFTWARE LTD.</option>
BOM530533,TERAI TEA CO.LTD.,<option value=',>,</option>,<option value='BOM530533|TERAI TEA CO.LTD.'>TERAI TEA CO.LTD.</option>
BOM506162,TERRAFORM MAGNUM LTD.,<option value=',>,</option>,<option value='BOM506162|TERRAFORM MAGNUM LTD.'>TERRAFORM MAGNUM LTD.</option>
BOM512157,Terraform Realstate Limited,<option value=',>,</option>,<option value='BOM512157|Terraform Realstate Limited'>Terraform Realstate Limited</option>
BOM505400,TEXMACO INFRASTRUCTURE &#38;amp; HOLDINGS LTD.,<option value=',>,</option>,<option value='BOM505400|TEXMACO INFRASTRUCTURE &#38;amp; HOLDINGS LTD.'>TEXMACO INFRASTRUCTURE &#38;amp; HOLDINGS LTD.</option>
BOM533326,TEXMACO RAIL &#38;amp; ENGINEERING LTD.,<option value=',>,</option>,<option value='BOM533326|TEXMACO RAIL &#38;amp; ENGINEERING LTD.'>TEXMACO RAIL &#38;amp; ENGINEERING LTD.</option>
BOM533164,TEXMO PIPES &#38;amp; PRODUCTS LTD.,<option value=',>,</option>,<option value='BOM533164|TEXMO PIPES &#38;amp; PRODUCTS LTD.'>TEXMO PIPES &#38;amp; PRODUCTS LTD.</option>
BOM532845,TGB BANQUETS AND HOTELS LTD.,<option value=',>,</option>,<option value='BOM532845|TGB BANQUETS AND HOTELS LTD.'>TGB BANQUETS AND HOTELS LTD.</option>
BOM509945,THACKER &#38;amp; CO.LTD.,<option value=',>,</option>,<option value='BOM509945|THACKER &#38;amp; CO.LTD.'>THACKER &#38;amp; CO.LTD.</option>
BOM526654,THAKKERS DEVELOPERS LTD.,<option value=',>,</option>,<option value='BOM526654|THAKKERS DEVELOPERS LTD.'>THAKKERS DEVELOPERS LTD.</option>
BOM509015,THAKRAL SERVICES (INDIA) LTD.,<option value=',>,</option>,<option value='BOM509015|THAKRAL SERVICES (INDIA) LTD.'>THAKRAL SERVICES (INDIA) LTD.</option>
BOM514484,THAMBBI MODERN SPINNING MILLS LTD.,<option value=',>,</option>,<option value='BOM514484|THAMBBI MODERN SPINNING MILLS LTD.'>THAMBBI MODERN SPINNING MILLS LTD.</option>
BOM533158,Thangamayil Jewellery Ltd,<option value=',>,</option>,<option value='BOM533158|Thangamayil Jewellery Ltd'>Thangamayil Jewellery Ltd</option>
BOM531373,THE BYKE HOSPITALITY LTD.,<option value=',>,</option>,<option value='BOM531373|THE BYKE HOSPITALITY LTD.'>THE BYKE HOSPITALITY LTD.</option>
BOM522073,The Hi-Tech Gears Ltd,<option value=',>,</option>,<option value='BOM522073|The Hi-Tech Gears Ltd'>The Hi-Tech Gears Ltd</option>
BOM540210,The Mandhana Retail Ventures Ltd,<option value=',>,</option>,<option value='BOM540210|The Mandhana Retail Ventures Ltd'>The Mandhana Retail Ventures Ltd</option>
BOM503100,The Phoenix Mills Ltd,<option value=',>,</option>,<option value='BOM503100|The Phoenix Mills Ltd'>The Phoenix Mills Ltd</option>
BOM500260,The Ramco Cements Limited,<option value=',>,</option>,<option value='BOM500260|The Ramco Cements Limited'>The Ramco Cements Limited</option>
BOM530199,THEMIS MEDICARE LTD.,<option value=',>,</option>,<option value='BOM530199|THEMIS MEDICARE LTD.'>THEMIS MEDICARE LTD.</option>
BOM500411,THERMAX LTD.,<option value=',>,</option>,<option value='BOM500411|THERMAX LTD.'>THERMAX LTD.</option>
BOM531652,THIRDWAVE FINANCIAL INTERMEDIARIES LTD.,<option value=',>,</option>,<option value='BOM531652|THIRDWAVE FINANCIAL INTERMEDIARIES LTD.'>THIRDWAVE FINANCIAL INTERMEDIARIES LTD.</option>
BOM507450,THIRU AROORAN SUGARS LTD.,<option value=',>,</option>,<option value='BOM507450|THIRU AROORAN SUGARS LTD.'>THIRU AROORAN SUGARS LTD.</option>
BOM500412,THIRUMALAI CHEMICALS LTD.,<option value=',>,</option>,<option value='BOM500412|THIRUMALAI CHEMICALS LTD.'>THIRUMALAI CHEMICALS LTD.</option>
BOM500413,THOMAS COOK (INDIA) LTD.,<option value=',>,</option>,<option value='BOM500413|THOMAS COOK (INDIA) LTD.'>THOMAS COOK (INDIA) LTD.</option>
BOM533941,THOMAS SCOTT (INDIA) LIMITED,<option value=',>,</option>,<option value='BOM533941|THOMAS SCOTT (INDIA) LIMITED'>THOMAS SCOTT (INDIA) LIMITED</option>
BOM539871,Thyrocare Technologies Ltd,<option value=',>,</option>,<option value='BOM539871|Thyrocare Technologies Ltd'>Thyrocare Technologies Ltd</option>
BOM504973,TI Financial Holdings Ltd,<option value=',>,</option>,<option value='BOM504973|TI Financial Holdings Ltd'>TI Financial Holdings Ltd</option>
BOM540108,Tiaan Ayurvedic &#38;amp; Herbs Ltd,<option value=',>,</option>,<option value='BOM540108|Tiaan Ayurvedic &#38;amp; Herbs Ltd'>Tiaan Ayurvedic &#38;amp; Herbs Ltd</option>
BOM590005,TIDE WATER OIL (INDIA) LTD.,<option value=',>,</option>,<option value='BOM590005|TIDE WATER OIL (INDIA) LTD.'>TIDE WATER OIL (INDIA) LTD.</option>
BOM536264,Tiger Logistics (India) Ltd,<option value=',>,</option>,<option value='BOM536264|Tiger Logistics (India) Ltd'>Tiger Logistics (India) Ltd</option>
BOM533629,TIJARIA POLYPIPES LTD.,<option value=',>,</option>,<option value='BOM533629|TIJARIA POLYPIPES LTD.'>TIJARIA POLYPIPES LTD.</option>
BOM505196,TIL LTD.,<option value=',>,</option>,<option value='BOM505196|TIL LTD.'>TIL LTD.</option>
BOM507205,TILAKNAGAR INDUSTRIES LTD.-$,<option value=',>,</option>,<option value='BOM507205|TILAKNAGAR INDUSTRIES LTD.-$'>TILAKNAGAR INDUSTRIES LTD.-$</option>
BOM532856,TIME TECHNOPLAST LTD.,<option value=',>,</option>,<option value='BOM532856|TIME TECHNOPLAST LTD.'>TIME TECHNOPLAST LTD.</option>
BOM511559,TIMES GUARANTY LTD.,<option value=',>,</option>,<option value='BOM511559|TIMES GUARANTY LTD.'>TIMES GUARANTY LTD.</option>
BOM500414,TIMEX GROUP INDIA LTD.-$,<option value=',>,</option>,<option value='BOM500414|TIMEX GROUP INDIA LTD.-$'>TIMEX GROUP INDIA LTD.-$</option>
BOM522113,TIMKEN INDIA LTD.,<option value=',>,</option>,<option value='BOM522113|TIMKEN INDIA LTD.'>TIMKEN INDIA LTD.</option>
BOM530475,Tinna Rubber and Infrastructure Limited,<option value=',>,</option>,<option value='BOM530475|Tinna Rubber and Infrastructure Limited'>Tinna Rubber and Infrastructure Limited</option>
BOM504966,TINPLATE COMPANY OF INDIA LTD.,<option value=',>,</option>,<option value='BOM504966|TINPLATE COMPANY OF INDIA LTD.'>TINPLATE COMPANY OF INDIA LTD.</option>
BOM532375,TIPS INDUSTRIES LTD.,<option value=',>,</option>,<option value='BOM532375|TIPS INDUSTRIES LTD.'>TIPS INDUSTRIES LTD.</option>
BOM539488,Tirupati Finlease Ltd,<option value=',>,</option>,<option value='BOM539488|Tirupati Finlease Ltd'>Tirupati Finlease Ltd</option>
BOM531547,TIRUPATI INDUSTRIES (INDIA) LTD.,<option value=',>,</option>,<option value='BOM531547|TIRUPATI INDUSTRIES (INDIA) LTD.'>TIRUPATI INDUSTRIES (INDIA) LTD.</option>
BOM531814,TIRUPATI SARJAN LTD.,<option value=',>,</option>,<option value='BOM531814|TIRUPATI SARJAN LTD.'>TIRUPATI SARJAN LTD.</option>
BOM524582,TIRUPATI STARCH &#38;amp; CHEMICALS LTD.,<option value=',>,</option>,<option value='BOM524582|TIRUPATI STARCH &#38;amp; CHEMICALS LTD.'>TIRUPATI STARCH &#38;amp; CHEMICALS LTD.</option>
BOM539040,Tirupati Tyres Ltd,<option value=',>,</option>,<option value='BOM539040|Tirupati Tyres Ltd'>Tirupati Tyres Ltd</option>
BOM539985,Titaanium Ten Enterprise Ltd,<option value=',>,</option>,<option value='BOM539985|Titaanium Ten Enterprise Ltd'>Titaanium Ten Enterprise Ltd</option>
BOM532966,TITAGARH WAGONS LTD.,<option value=',>,</option>,<option value='BOM532966|TITAGARH WAGONS LTD.'>TITAGARH WAGONS LTD.</option>
BOM524717,TITAN BIOTECH LTD.,<option value=',>,</option>,<option value='BOM524717|TITAN BIOTECH LTD.'>TITAN BIOTECH LTD.</option>
BOM500114,Titan Company Limited,<option value=',>,</option>,<option value='BOM500114|Titan Company Limited'>Titan Company Limited</option>
BOM530045,TITAN SECURITIES LTD.,<option value=',>,</option>,<option value='BOM530045|TITAN SECURITIES LTD.'>TITAN SECURITIES LTD.</option>
BOM511096,TIVOLI CONSTRUCTION LTD.,<option value=',>,</option>,<option value='BOM511096|TIVOLI CONSTRUCTION LTD.'>TIVOLI CONSTRUCTION LTD.</option>
BOM531830,Todays Writing Instruments Ltd,<option value=',>,</option>,<option value='BOM531830|Todays Writing Instruments Ltd'>Todays Writing Instruments Ltd</option>
BOM531910,TOHEAL PHARMACHEM LTD.,<option value=',>,</option>,<option value='BOM531910|TOHEAL PHARMACHEM LTD.'>TOHEAL PHARMACHEM LTD.</option>
BOM531644,TOKYO FINANCE LTD.,<option value=',>,</option>,<option value='BOM531644|TOKYO FINANCE LTD.'>TOKYO FINANCE LTD.</option>
BOM500418,TOKYO PLAST INTERNATIONAL LTD.,<option value=',>,</option>,<option value='BOM500418|TOKYO PLAST INTERNATIONAL LTD.'>TOKYO PLAST INTERNATIONAL LTD.</option>
BOM500420,TORRENT PHARMACEUTICALS LTD.,<option value=',>,</option>,<option value='BOM500420|TORRENT PHARMACEUTICALS LTD.'>TORRENT PHARMACEUTICALS LTD.</option>
BOM532779,TORRENT POWER LTD.,<option value=',>,</option>,<option value='BOM532779|TORRENT POWER LTD.'>TORRENT POWER LTD.</option>
BOM523878,TOTAL EXPORTS LTD.,<option value=',>,</option>,<option value='BOM523878|TOTAL EXPORTS LTD.'>TOTAL EXPORTS LTD.</option>
BOM526650,TOURISM FINANCE CORPORATION OF INDIA LTD.,<option value=',>,</option>,<option value='BOM526650|TOURISM FINANCE CORPORATION OF INDIA LTD.'>TOURISM FINANCE CORPORATION OF INDIA LTD.</option>
BOM531771,TOWA SOKKI LTD.,<option value=',>,</option>,<option value='BOM531771|TOWA SOKKI LTD.'>TOWA SOKKI LTD.</option>
BOM538607,Toyam Industries Ltd,<option value=',>,</option>,<option value='BOM538607|Toyam Industries Ltd'>Toyam Industries Ltd</option>
BOM500421,TPI INDIA LTD.,<option value=',>,</option>,<option value='BOM500421|TPI INDIA LTD.'>TPI INDIA LTD.</option>
BOM526582,TPL PLASTECH LTD.,<option value=',>,</option>,<option value='BOM526582|TPL PLASTECH LTD.'>TPL PLASTECH LTD.</option>
BOM509953,TRADE WINGS LTD.,<option value=',>,</option>,<option value='BOM509953|TRADE WINGS LTD.'>TRADE WINGS LTD.</option>
BOM530783,TRANS ASIA CORPORATION LTD.,<option value=',>,</option>,<option value='BOM530783|TRANS ASIA CORPORATION LTD.'>TRANS ASIA CORPORATION LTD.</option>
BOM526961,TRANS FINANCIAL RESOURCES LTD.,<option value=',>,</option>,<option value='BOM526961|TRANS FINANCIAL RESOURCES LTD.'>TRANS FINANCIAL RESOURCES LTD.</option>
BOM500422,TRANSCHEM LTD.-$,<option value=',>,</option>,<option value='BOM500422|TRANSCHEM LTD.-$'>TRANSCHEM LTD.-$</option>
BOM532410,TRANSCORP INTERNATIONAL LTD.,<option value=',>,</option>,<option value='BOM532410|TRANSCORP INTERNATIONAL LTD.'>TRANSCORP INTERNATIONAL LTD.</option>
BOM532928,TRANSFORMERS AND RECTIFIERS (INDIA) LTD.,<option value=',>,</option>,<option value='BOM532928|TRANSFORMERS AND RECTIFIERS (INDIA) LTD.'>TRANSFORMERS AND RECTIFIERS (INDIA) LTD.</option>
BOM513063,TRANS-FREIGHT CONTAINERS LTD.,<option value=',>,</option>,<option value='BOM513063|TRANS-FREIGHT CONTAINERS LTD.'>TRANS-FREIGHT CONTAINERS LTD.</option>
BOM526139,TRANSGENE BIOTEK LTD.,<option value=',>,</option>,<option value='BOM526139|TRANSGENE BIOTEK LTD.'>TRANSGENE BIOTEK LTD.</option>
BOM519367,TRANSGLOBE FOODS LTD.,<option value=',>,</option>,<option value='BOM519367|TRANSGLOBE FOODS LTD.'>TRANSGLOBE FOODS LTD.</option>
BOM509003,TRANSOCEANIC PROPERTIES LTD.,<option value=',>,</option>,<option value='BOM509003|TRANSOCEANIC PROPERTIES LTD.'>TRANSOCEANIC PROPERTIES LTD.</option>
BOM506687,TRANSPEK INDUSTRY LTD.-$,<option value=',>,</option>,<option value='BOM506687|TRANSPEK INDUSTRY LTD.-$'>TRANSPEK INDUSTRY LTD.-$</option>
BOM532349,TRANSPORT CORPORATION OF INDIA LTD.,<option value=',>,</option>,<option value='BOM532349|TRANSPORT CORPORATION OF INDIA LTD.'>TRANSPORT CORPORATION OF INDIA LTD.</option>
BOM532812,TRANSWARRANTY FINANCE LTD.,<option value=',>,</option>,<option value='BOM532812|TRANSWARRANTY FINANCE LTD.'>TRANSWARRANTY FINANCE LTD.</option>
BOM511730,TRC FINANCIAL SERVICES LTD.,<option value=',>,</option>,<option value='BOM511730|TRC FINANCIAL SERVICES LTD.'>TRC FINANCIAL SERVICES LTD.</option>
BOM533540,TREE HOUSE EDUCATION &#38;amp; ACCESSORIES LTD.,<option value=',>,</option>,<option value='BOM533540|TREE HOUSE EDUCATION &#38;amp; ACCESSORIES LTD.'>TREE HOUSE EDUCATION &#38;amp; ACCESSORIES LTD.</option>
BOM517228,TREND ELECTRONICS LTD.-$,<option value=',>,</option>,<option value='BOM517228|TREND ELECTRONICS LTD.-$'>TREND ELECTRONICS LTD.-$</option>
BOM500251,TRENT LTD.,<option value=',>,</option>,<option value='BOM500251|TRENT LTD.'>TRENT LTD.</option>
BOM505854,TRF LTD.-$,<option value=',>,</option>,<option value='BOM505854|TRF LTD.-$'>TRF LTD.-$</option>
BOM534369,TRIBHOVANDAS BHIMJI ZAVERI LTD.,<option value=',>,</option>,<option value='BOM534369|TRIBHOVANDAS BHIMJI ZAVERI LTD.'>TRIBHOVANDAS BHIMJI ZAVERI LTD.</option>
BOM531716,Tricom Fruit Products Limited,<option value=',>,</option>,<option value='BOM531716|Tricom Fruit Products Limited'>Tricom Fruit Products Limited</option>
BOM521064,TRIDENT LTD.,<option value=',>,</option>,<option value='BOM521064|TRIDENT LTD.'>TRIDENT LTD.</option>
BOM540726,Trident Texofab Ltd,<option value=',>,</option>,<option value='BOM540726|Trident Texofab Ltd'>Trident Texofab Ltd</option>
BOM531972,TRIDENT TOOLS LTD.,<option value=',>,</option>,<option value='BOM531972|TRIDENT TOOLS LTD.'>TRIDENT TOOLS LTD.</option>
BOM517562,TRIGYN TECHNOLOGIES LTD.,<option value=',>,</option>,<option value='BOM517562|TRIGYN TECHNOLOGIES LTD.'>TRIGYN TECHNOLOGIES LTD.</option>
BOM531658,TRIJAL INDUSTRIES LTD.,<option value=',>,</option>,<option value='BOM531658|TRIJAL INDUSTRIES LTD.'>TRIJAL INDUSTRIES LTD.</option>
BOM531712,TRILOGIC DIGITAL MEDIA LTD.,<option value=',>,</option>,<option value='BOM531712|TRILOGIC DIGITAL MEDIA LTD.'>TRILOGIC DIGITAL MEDIA LTD.</option>
BOM536565,Trimurthi Ltd,<option value=',>,</option>,<option value='BOM536565|Trimurthi Ltd'>Trimurthi Ltd</option>
BOM531846,TRINITY LEAGUE INDIA LTD.,<option value=',>,</option>,<option value='BOM531846|TRINITY LEAGUE INDIA LTD.'>TRINITY LEAGUE INDIA LTD.</option>
BOM512417,TRINITY TRADELINK LIMITED,<option value=',>,</option>,<option value='BOM512417|TRINITY TRADELINK LIMITED'>TRINITY TRADELINK LIMITED</option>
BOM534755,TRIO MERCANTILE &#38;amp; TRADING LTD.,<option value=',>,</option>,<option value='BOM534755|TRIO MERCANTILE &#38;amp; TRADING LTD.'>TRIO MERCANTILE &#38;amp; TRADING LTD.</option>
BOM512101,TRIOCHEM PRODUCTS LTD.,<option value=',>,</option>,<option value='BOM512101|TRIOCHEM PRODUCTS LTD.'>TRIOCHEM PRODUCTS LTD.</option>
BOM531279,TRISHAKTI ELECTRONICS &#38;amp; INDUSTRIES LTD.,<option value=',>,</option>,<option value='BOM531279|TRISHAKTI ELECTRONICS &#38;amp; INDUSTRIES LTD.'>TRISHAKTI ELECTRONICS &#38;amp; INDUSTRIES LTD.</option>
BOM505978,TRITON VALVES LTD.,<option value=',>,</option>,<option value='BOM505978|TRITON VALVES LTD.'>TRITON VALVES LTD.</option>
BOM532356,TRIVENI ENGINEERING &#38;amp; INDUSTRIES LTD.,<option value=',>,</option>,<option value='BOM532356|TRIVENI ENGINEERING &#38;amp; INDUSTRIES LTD.'>TRIVENI ENGINEERING &#38;amp; INDUSTRIES LTD.</option>
BOM538569,Triveni Enterprises Ltd,<option value=',>,</option>,<option value='BOM538569|Triveni Enterprises Ltd'>Triveni Enterprises Ltd</option>
BOM502281,TRIVENI GLASS LTD.-$,<option value=',>,</option>,<option value='BOM502281|TRIVENI GLASS LTD.-$'>TRIVENI GLASS LTD.-$</option>
BOM533655,TRIVENI TURBINE LTD.,<option value=',>,</option>,<option value='BOM533655|TRIVENI TURBINE LTD.'>TRIVENI TURBINE LTD.</option>
BOM538579,Trivikrama Industries Ltd,<option value=',>,</option>,<option value='BOM538579|Trivikrama Industries Ltd'>Trivikrama Industries Ltd</option>
BOM519303,Trombo Extractions Ltd,<option value=',>,</option>,<option value='BOM519303|Trombo Extractions Ltd'>Trombo Extractions Ltd</option>
BOM538597,TTI Enterprise Ltd,<option value=',>,</option>,<option value='BOM538597|TTI Enterprise Ltd'>TTI Enterprise Ltd</option>
BOM507747,TTK HEALTHCARE LTD.-$,<option value=',>,</option>,<option value='BOM507747|TTK HEALTHCARE LTD.-$'>TTK HEALTHCARE LTD.-$</option>
BOM517506,TTK PRESTIGE LTD.,<option value=',>,</option>,<option value='BOM517506|TTK PRESTIGE LTD.'>TTK PRESTIGE LTD.</option>
BOM524514,TULASEE BIO-ETHANOL LTD.,<option value=',>,</option>,<option value='BOM524514|TULASEE BIO-ETHANOL LTD.'>TULASEE BIO-ETHANOL LTD.</option>
BOM531088,TULIP STAR HOTELS LTD.-$,<option value=',>,</option>,<option value='BOM531088|TULIP STAR HOTELS LTD.-$'>TULIP STAR HOTELS LTD.-$</option>
BOM505285,Tulive Developers Limited,<option value=',>,</option>,<option value='BOM505285|Tulive Developers Limited'>Tulive Developers Limited</option>
BOM532948,TULSI EXTRUSIONS LTD.,<option value=',>,</option>,<option value='BOM532948|TULSI EXTRUSIONS LTD.'>TULSI EXTRUSIONS LTD.</option>
BOM504273,TUMUS ELECTRIC CORPORATION LTD.,<option value=',>,</option>,<option value='BOM504273|TUMUS ELECTRIC CORPORATION LTD.'>TUMUS ELECTRIC CORPORATION LTD.</option>
BOM506808,TUTICORIN ALKALI CHEMICALS &#38;amp; FERTILISERS LTD.,<option value=',>,</option>,<option value='BOM506808|TUTICORIN ALKALI CHEMICALS &#38;amp; FERTILISERS LTD.'>TUTICORIN ALKALI CHEMICALS &#38;amp; FERTILISERS LTD.</option>
BOM532515,TV TODAY NETWORK LTD.,<option value=',>,</option>,<option value='BOM532515|TV TODAY NETWORK LTD.'>TV TODAY NETWORK LTD.</option>
BOM540083,TV Vision Ltd,<option value=',>,</option>,<option value='BOM540083|TV Vision Ltd'>TV Vision Ltd</option>
BOM532800,TV18 BROADCAST LTD.,<option value=',>,</option>,<option value='BOM532800|TV18 BROADCAST LTD.'>TV18 BROADCAST LTD.</option>
BOM532513,TVS ELECTRONICS LTD.,<option value=',>,</option>,<option value='BOM532513|TVS ELECTRONICS LTD.'>TVS ELECTRONICS LTD.</option>
BOM532343,TVS MOTOR COMPANY LTD.,<option value=',>,</option>,<option value='BOM532343|TVS MOTOR COMPANY LTD.'>TVS MOTOR COMPANY LTD.</option>
BOM509243,TVS SRICHAKRA LTD.-$,<option value=',>,</option>,<option value='BOM509243|TVS SRICHAKRA LTD.-$'>TVS SRICHAKRA LTD.-$</option>
BOM526921,TWENTYFIRST CENTURY MANAGEMENT SERVICES LTD.,<option value=',>,</option>,<option value='BOM526921|TWENTYFIRST CENTURY MANAGEMENT SERVICES LTD.'>TWENTYFIRST CENTURY MANAGEMENT SERVICES LTD.</option>
BOM512117,TWIN ROSES TRADES &#38;amp; AGENCIES LTD.,<option value=',>,</option>,<option value='BOM512117|TWIN ROSES TRADES &#38;amp; AGENCIES LTD.'>TWIN ROSES TRADES &#38;amp; AGENCIES LTD.</option>
